"Target","Evidence"
"IFITM10","predicted (intersection) + predicted (union)"
"IFNAR1","predicted (intersection) + predicted (union)"
"IFNAR2","predicted (union)"
"IFNB1","predicted (union)"
"IFNE","predicted (intersection) + predicted (union)"
"IFNLR1","predicted (intersection) + predicted (union)"
"IFT57","predicted (union)"
"IFT74","predicted (intersection) + predicted (union)"
"IGDCC3","predicted (union)"
"IGDCC4","predicted (union)"
"IGF1","predicted (union)"
"IGF2BP1","predicted (intersection) + predicted (union)"
"IGF2BP2","predicted (intersection) + predicted (union)"
"IGF2BP3","predicted (union)"
"IGFALS","predicted (union)"
"IGFBP2","predicted (union)"
"IGFBP4","predicted (intersection) + predicted (union)"
"IGFBP5","predicted (intersection) + predicted (union)"
"IGFN1","predicted (union)"
"IGSF10","predicted (intersection) + predicted (union)"
"IGSF3","predicted (intersection) + predicted (union)"
"IGSF5","predicted (union)"
"IGSF6","predicted (intersection) + predicted (union)"
"IHH","predicted (union)"
"IKBIP","predicted (union)"
"IKZF1","predicted (union)"
"IKZF3","predicted (union)"
"IL10RA","predicted (intersection) + predicted (union)"
"IL11","predicted (union)"
"IL12B","predicted (intersection) + predicted (union)"
"IL12RB2","predicted (intersection) + predicted (union)"
"IL13RA1","predicted (union)"
"IL16","predicted (intersection) + predicted (union)"
"IL17A","predicted (union)"
"IL17RA","predicted (intersection) + predicted (union)"
"IL17RD","predicted (intersection) + predicted (union)"
"IL18BP","predicted (intersection) + predicted (union)"
"IL18R1","predicted (union)"
"IL1F10","predicted (intersection) + predicted (union)"
"IL1R1","predicted (intersection) + predicted (union)"
"IL1RAP","predicted (union)"
"IL1RAPL1","predicted (union)"
"IL1RL2","predicted (intersection) + predicted (union)"
"IL22RA1","predicted (union)"
"IL22RA2","predicted (union)"
"IL24","predicted (union)"
"IL27","predicted (union)"
"IL36B","predicted (intersection) + predicted (union)"
"IL36G","predicted (union)"
"IL36RN","predicted (union)"
"IL5RA","predicted (intersection) + predicted (union)"
"IL6R","predicted (intersection) + predicted (union)"
"IL6ST","predicted (intersection) + predicted (union)"
"IL7","predicted (union)"
"IL7R","predicted (union)"
"ILDR2","predicted (intersection) + predicted (union)"
"ILF2","predicted (intersection) + predicted (union)"
"ILF3","predicted (intersection) + predicted (union)"
"ILRUN","predicted (union)"
"IMP4","predicted (union)"
"IMPA1","predicted (union)"
"IMPA2","predicted (union)"
"IMPACT","predicted (union)"
"IMPAD1","predicted (intersection) + predicted (union)"
"IMPG1","predicted (union)"
"IMPG2","predicted (intersection) + predicted (union)"
"INAFM1","experimental (all) + predicted (intersection) + predicted (union)"
"INCENP","predicted (union)"
"ING1","predicted (union)"
"ING3","predicted (union)"
"ING5","predicted (intersection) + predicted (union)"
"INHBA","predicted (intersection) + predicted (union)"
"INHBE","predicted (intersection) + predicted (union)"
"INIP","predicted (union)"
"INKA2","predicted (union)"
"INO80C","predicted (union)"
"INO80D","experimental (all) + predicted (intersection) + predicted (union)"
"INPP4A","predicted (intersection) + predicted (union)"
"INPP4B","predicted (union)"
"INPP5K","predicted (union)"
"INSIG1","predicted (intersection) + predicted (union)"
"INSIG2","predicted (union)"
"INSL3","predicted (union)"
"INSM1","predicted (union)"
"INSM2","predicted (intersection) + predicted (union)"
"INSR","predicted (union)"
"INSYN2A","predicted (union)"
"INSYN2B","predicted (intersection) + predicted (union)"
"INTS12","predicted (union)"
"INTS13","predicted (union)"
"INTS14","experimental (all) + predicted (intersection) + predicted (union)"
"INTS2","predicted (union)"
"INTS6","predicted (intersection) + predicted (union)"
"INTU","predicted (intersection) + predicted (union)"
"IPCEF1","predicted (intersection) + predicted (union)"
"IPMK","predicted (intersection) + predicted (union)"
"IPO11-LRRC70","predicted (union)"
"IPO5","predicted (union)"
"IPO9","predicted (intersection) + predicted (union)"
"IPP","predicted (intersection) + predicted (union)"
"IPPK","predicted (union)"
"IQCB1","predicted (intersection) + predicted (union)"
"IQCG","predicted (union)"
"IQCJ","predicted (union)"
"IQCK","predicted (intersection) + predicted (union)"
"IQGAP1","predicted (union)"
"IQGAP2","predicted (intersection) + predicted (union)"
"IQSEC1","predicted (intersection) + predicted (union)"
"IRAK1BP1","predicted (union)"
"IRAK3","predicted (union)"
"IREB2","predicted (union)"
"IRF1","predicted (intersection) + predicted (union)"
"IRF2BP2","predicted (union)"
"IRF4","predicted (intersection) + predicted (union)"
"IRF8","predicted (intersection) + predicted (union)"
"IRGQ","predicted (union)"
"IRS1","predicted (union)"
"IRS2","predicted (union)"
"IRS4","predicted (union)"
"IRX2","predicted (union)"
"ISCA2","predicted (intersection) + predicted (union)"
"ISCU","predicted (intersection) + predicted (union)"
"ISOC1","predicted (union)"
"IST1","predicted (intersection) + predicted (union)"
"ISY1-RAB43","predicted (union)"
"ITCH","predicted (intersection) + predicted (union)"
"ITGA1","predicted (intersection) + predicted (union)"
"ITGA2","predicted (intersection) + predicted (union)"
"ITGA4","predicted (union)"
"ITGA8","predicted (intersection) + predicted (union)"
"ITGA9","predicted (intersection) + predicted (union)"
"ITGAL","predicted (intersection) + predicted (union)"
"ITGAV","predicted (union)"
"ITGB1BP1","predicted (union)"
"ITGB3BP","predicted (intersection) + predicted (union)"
"ITGB5","predicted (union)"
"ITGB6","predicted (union)"
"ITGB8","predicted (union)"
"ITIH6","predicted (union)"
"ITK","predicted (union)"
"ITM2B","predicted (union)"
"ITPK1","predicted (intersection) + predicted (union)"
"ITPR1","predicted (union)"
"ITPR2","predicted (intersection) + predicted (union)"
"ITPRID2","predicted (union)"
"ITPRIP","predicted (intersection) + predicted (union)"
"ITPRIPL1","predicted (intersection) + predicted (union)"
"ITPRIPL2","predicted (intersection) + predicted (union)"
"ITSN1","predicted (intersection) + predicted (union)"
"IVNS1ABP","predicted (union)"
"IWS1","predicted (union)"
"JADE1","predicted (union)"
"JAG1","predicted (union)"
"JAK1","predicted (union)"
"JAKMIP2","predicted (intersection) + predicted (union)"
"JAKMIP3","predicted (intersection) + predicted (union)"
"JAM2","predicted (intersection) + predicted (union)"
"JAM3","predicted (union)"
"JAML","predicted (union)"
"JARID2","predicted (union)"
"JCAD","predicted (intersection) + predicted (union)"
"JDP2","predicted (intersection) + predicted (union)"
"JMY","predicted (intersection) + predicted (union)"
"JPH2","predicted (intersection) + predicted (union)"
"JPT2","predicted (intersection) + predicted (union)"
"JUP","predicted (union)"
"KALRN","predicted (intersection) + predicted (union)"
"KANSL3","experimental (all) + predicted (intersection) + predicted (union)"
"KAT5","predicted (union)"
"KAT6A","predicted (union)"
"KAT7","predicted (union)"
"KATNAL1","predicted (union)"
"KATNBL1","predicted (intersection) + predicted (union)"
"KAZN","predicted (intersection) + predicted (union)"
"KBTBD2","predicted (intersection) + predicted (union)"
"KBTBD3","predicted (union)"
"KBTBD6","predicted (union)"
"KCMF1","predicted (union)"
"KCNA1","predicted (intersection) + predicted (union)"
"KCNA3","predicted (union)"
"KCNA6","predicted (intersection) + predicted (union)"
"KCNAB1","predicted (intersection) + predicted (union)"
"KCNAB2","predicted (union)"
"KCNB1","predicted (intersection) + predicted (union)"
"KCNC1","predicted (union)"
"KCNC2","predicted (intersection) + predicted (union)"
"KCND2","predicted (union)"
"KCND3","predicted (intersection) + predicted (union)"
"KCNE3","predicted (intersection) + predicted (union)"
"KCNG3","predicted (union)"
"KCNG4","predicted (union)"
"KCNH1","predicted (intersection) + predicted (union)"
"KCNH2","predicted (union)"
"KCNH5","predicted (intersection) + predicted (union)"
"KCNH8","predicted (intersection) + predicted (union)"
"KCNIP1","predicted (union)"
"KCNIP3","predicted (union)"
"KCNJ1","predicted (union)"
"KCNJ12","predicted (union)"
"KCNJ15","predicted (intersection) + predicted (union)"
"KCNJ2","predicted (intersection) + predicted (union)"
"KCNJ3","predicted (intersection) + predicted (union)"
"KCNJ6","predicted (intersection) + predicted (union)"
"KCNJ9","predicted (intersection) + predicted (union)"
"KCNK1","predicted (intersection) + predicted (union)"
"KCNK10","predicted (intersection) + predicted (union)"
"KCNK2","predicted (union)"
"KCNK3","predicted (union)"
"KCNK5","predicted (intersection) + predicted (union)"
"KCNK6","predicted (intersection) + predicted (union)"
"KCNK7","predicted (union)"
"KCNMA1","predicted (intersection) + predicted (union)"
"KCNN3","predicted (intersection) + predicted (union)"
"KCNQ3","predicted (intersection) + predicted (union)"
"KCNQ5","predicted (union)"
"KCNS1","predicted (intersection) + predicted (union)"
"KCNS2","predicted (union)"
"KCNT2","predicted (union)"
"KCNV1","predicted (union)"
"KCTD12","predicted (intersection) + predicted (union)"
"KCTD15","predicted (union)"
"KCTD16","predicted (intersection) + predicted (union)"
"KCTD18","predicted (union)"
"KCTD20","predicted (intersection) + predicted (union)"
"KCTD21","predicted (intersection) + predicted (union)"
"KCTD3","predicted (intersection) + predicted (union)"
"KCTD5","predicted (union)"
"KCTD6","predicted (intersection) + predicted (union)"
"KCTD8","predicted (intersection) + predicted (union)"
"KCTD9","predicted (intersection) + predicted (union)"
"KDELR1","predicted (intersection) + predicted (union)"
"KDELR2","predicted (union)"
"KDM2A","predicted (union)"
"KDM2B","predicted (union)"
"KDM4B","predicted (intersection) + predicted (union)"
"KDM4C","predicted (intersection) + predicted (union)"
"KDM4E","predicted (union)"
"KDM5A","predicted (intersection) + predicted (union)"
"KDM5B","predicted (intersection) + predicted (union)"
"KDM5C","predicted (union)"
"KDM6B","predicted (union)"
"KDM7A","predicted (intersection) + predicted (union)"
"KDR","predicted (union)"
"KEAP1","experimental (strong) + experimental (all)"
"KHDRBS1","predicted (intersection) + predicted (union)"
"KHSRP","predicted (union)"
"KIAA0087","predicted (intersection) + predicted (union)"
"KIAA0232","predicted (intersection) + predicted (union)"
"KIAA0319","predicted (intersection) + predicted (union)"
"KIAA0408","predicted (intersection) + predicted (union)"
"KIAA0513","predicted (intersection) + predicted (union)"
"KIAA0556","predicted (union)"
"KIAA0586","predicted (union)"
"KIAA0825","predicted (intersection) + predicted (union)"
"KIAA0895","predicted (union)"
"KIAA0930","predicted (intersection) + predicted (union)"
"KIAA1147","predicted (intersection) + predicted (union)"
"KIAA1210","predicted (union)"
"KIAA1257","predicted (union)"
"KIAA1324","predicted (union)"
"KIAA1324L","predicted (union)"
"KIAA1328","predicted (intersection) + predicted (union)"
"KIAA1549","predicted (intersection) + predicted (union)"
"KIAA1549L","predicted (union)"
"KIAA1586","predicted (union)"
"KIAA1614","predicted (union)"
"KIAA1841","predicted (union)"
"KIAA1958","predicted (union)"
"KIF13B","predicted (intersection) + predicted (union)"
"KIF14","predicted (union)"
"KIF15","predicted (union)"
"KIF18B","predicted (union)"
"KIF1A","predicted (intersection) + predicted (union)"
"KIF1B","predicted (intersection) + predicted (union)"
"KIF1C","predicted (intersection) + predicted (union)"
"KIF27","predicted (union)"
"KIF3C","predicted (union)"
"KIF4A","predicted (intersection) + predicted (union)"
"KIF4B","predicted (union)"
"KIF5B","predicted (union)"
"KIF5C","predicted (intersection) + predicted (union)"
"KIF6","predicted (intersection) + predicted (union)"
"KIN","predicted (intersection) + predicted (union)"
"KIRREL2","predicted (union)"
"KIRREL3","predicted (union)"
"KL","predicted (union)"
"KLC4","predicted (union)"
"KLF10","predicted (intersection) + predicted (union)"
"KLF11","predicted (intersection) + predicted (union)"
"KLF12","predicted (intersection) + predicted (union)"
"KLF13","predicted (intersection) + predicted (union)"
"KLF15","predicted (intersection) + predicted (union)"
"KLF3","predicted (intersection) + predicted (union)"
"KLF6","predicted (union)"
"KLF7","predicted (union)"
"KLF8","predicted (union)"
"KLHDC4","predicted (union)"
"KLHDC8A","predicted (intersection) + predicted (union)"
"KLHL11","predicted (intersection) + predicted (union)"
"KLHL12","predicted (union)"
"KLHL14","predicted (intersection) + predicted (union)"
"KLHL15","predicted (intersection) + predicted (union)"
"KLHL18","predicted (union)"
"KLHL2","predicted (union)"
"KLHL23","predicted (union)"
"KLHL3","predicted (union)"
"KLHL31","predicted (union)"
"KLHL32","predicted (union)"
"KLHL33","predicted (union)"
"KLHL38","predicted (intersection) + predicted (union)"
"KLHL4","predicted (intersection) + predicted (union)"
"KLHL42","predicted (union)"
"KLHL5","predicted (intersection) + predicted (union)"
"KLHL6","predicted (intersection) + predicted (union)"
"KLHL7","predicted (union)"
"KLHL8","predicted (union)"
"KLHL9","predicted (intersection) + predicted (union)"
"KLK10","predicted (union)"
"KLK2","predicted (union)"
"KLK3","predicted (intersection) + predicted (union)"
"KLK6","predicted (union)"
"KLK8","predicted (union)"
"KLLN","predicted (union)"
"KLRB1","predicted (union)"
"KLRC3","predicted (intersection) + predicted (union)"
"KLRC4","predicted (union)"
"KLRD1","predicted (union)"
"KLRG2","predicted (intersection) + predicted (union)"
"KMO","predicted (intersection) + predicted (union)"
"KMT2A","predicted (intersection) + predicted (union)"
"KMT2C","predicted (intersection) + predicted (union)"
"KMT2D","predicted (intersection) + predicted (union)"
"KMT5B","predicted (intersection) + predicted (union)"
"KNOP1","predicted (union)"
"KNSTRN","predicted (union)"
"KPNA1","predicted (union)"
"KPNA3","predicted (union)"
"KPNA4","predicted (intersection) + predicted (union)"
"KPNA5","predicted (intersection) + predicted (union)"
"KPNA6","predicted (intersection) + predicted (union)"
"KPNB1","predicted (intersection) + predicted (union)"
"KRAS","predicted (intersection) + predicted (union)"
"KRBA1","experimental (all)"
"KRBA2","predicted (intersection) + predicted (union)"
"KRBOX4","predicted (intersection) + predicted (union)"
"KREMEN1","predicted (union)"
"KRIT1","predicted (union)"
"KRT14","predicted (intersection) + predicted (union)"
"KRT222","predicted (intersection) + predicted (union)"
"KRT7","predicted (union)"
"KRT77","predicted (intersection) + predicted (union)"
"KRTAP10-11","predicted (union)"
"KRTAP10-6","predicted (union)"
"KRTAP19-5","predicted (union)"
"KRTAP2-2","predicted (union)"
"KRTAP20-2","predicted (union)"
"KRTAP24-1","predicted (intersection) + predicted (union)"
"KRTAP4-12","predicted (union)"
"KRTAP5-9","predicted (union)"
"KRTAP6-2","predicted (union)"
"KRTDAP","predicted (union)"
"KSR1","predicted (union)"
"KSR2","predicted (intersection) + predicted (union)"
"KTI12","predicted (union)"
